Epoch,Predicted_Values,X_Depolarizing_Error,Y_Depolarizing_Error,X_Over_Rotation_Error,Y_Over_Rotation_Error
208,[-0.00894896  0.01834378  0.10427775  0.19929801],-0.008948956616222858,0.018343775843580563,0.10427775233983994,0.19929800927639008
209,[-0.01205598  0.0223537   0.10036611  0.19709561],-0.01205598097294569,0.02235369508465131,0.10036610811948776,0.19709561268488565
210,[-0.00651675  0.0192973   0.0959254   0.19994463],-0.006516746478155255,0.019297301148374874,0.09592540313800176,0.1999446302652359
211,[-0.01180952  0.02306292  0.10329199  0.20236574],-0.011809515145917734,0.023062922060489655,0.1032919908563296,0.20236574113368988
212,[-0.00794242  0.01883324  0.10035239  0.1995825 ],-0.007942419654379288,0.018833239873250324,0.1003523940841357,0.19958249727884927
213,[-0.01119904  0.02083173  0.09762036  0.19821434],-0.011199039407074451,0.020831734562913578,0.09762036303679149,0.1982143372297287
214,[-0.00758392  0.02086305  0.10175483  0.19971682],-0.007583918826033671,0.020863053078452747,0.10175483425458272,0.19971682131290436
215,[-0.01120868  0.02171872  0.0995177   0.20139055],-0.01120868387321631,0.021718721836805344,0.09951769808928172,0.20139055450757345
216,[-0.00785668  0.01893094  0.09878301  0.1994751 ],-0.00785668333992362,0.018930943682789803,0.09878300875425339,0.19947510461012521
217,[-0.01135526  0.02213481  0.10143066  0.19879456],-0.011355258834858736,0.022134808202584583,0.1014306570092837,0.19879456361134848
218,[-0.00766173  0.0197496   0.09951839  0.19971413],-0.007661734552433093,0.01974959981938203,0.09951839347680409,0.19971413413683572
219,[-0.01110534  0.02157936  0.09942597  0.20067579],-0.011105341836810112,0.02157936431467533,0.09942596902449925,0.20067579050858816
220,[-0.00783663  0.01998587  0.10080702  0.19937857],-0.007836628705263138,0.01998586704333623,0.10080702106157939,0.19937857488791147
221,[-0.01129212  0.02153474  0.09944528  0.19926253],-0.011292116716504097,0.021534743408362072,0.09944528341293335,0.19926252961158752
222,[-0.00772199  0.01952191  0.09977206  0.19958332],-0.007721994848301013,0.019521906971931458,0.0997720609108607,0.19958331684271494
223,[-0.01143667  0.02206656  0.10050678  0.20017604],-0.01143666636198759,0.022066557159026463,0.10050677756468455,0.2001760353644689
224,[-0.00748733  0.01952394  0.09957649  0.19933655],-0.007487333069245021,0.019523944705724716,0.0995764931042989,0.19933655361334482
225,[-0.0116206   0.02190344  0.10005299  0.19950028],-0.011620603501796722,0.02190343663096428,0.10005299498637517,0.1995002826054891
226,[-0.00744922  0.01947816  0.10023463  0.19944446],-0.007449223970373471,0.019478156541784603,0.10023463269074757,0.19944446285565695
227,[-0.01177774  0.0219985   0.09969485  0.19991246],-0.01177774059275786,0.021998497967918713,0.09969485054413478,0.19991245865821838
228,[-0.00714619  0.01943132  0.10004457  0.19924036],-0.007146186040093501,0.01943132219215234,0.10004456589619319,0.19924035668373108
229,[-0.01216087  0.02223275  0.10011695  0.19962693],-0.012160868383944035,0.022232748568058014,0.10011694580316544,0.19962693254152933
230,[-0.00692193  0.01902007  0.09980465  0.1993012 ],-0.006921930083384116,0.01902006504436334,0.09980464726686478,0.1993012030919393
231,[-0.01247955  0.02251123  0.1001704   0.19976324],-0.012479545858999094,0.022511234506964684,0.10017039626836777,0.1997632384300232
232,[-0.00654076  0.01901808  0.09996821  0.19915756],-0.006540756983061631,0.019018084431687992,0.09996820737918218,0.19915756086508432
233,[-0.01292777  0.02261363  0.09996566  0.1997    ],-0.012927772166828314,0.02261362597346306,0.09996566424767177,0.19970000286897024
234,[-0.00623903  0.01869389  0.10005811  0.19914349],-0.006239027871439855,0.01869388980170091,0.10005811353524525,0.19914348920186362
235,[-0.01342273  0.02296161  0.10002278  0.19972328],-0.013422725722193718,0.022961612169941265,0.10002277791500092,0.19972328344980875
236,[-0.00577304  0.01846902  0.09992052  0.19904859],-0.005773038603365421,0.01846901761988799,0.099920521179835,0.19904859364032745
237,[-0.01404284  0.02326407  0.10015152  0.19974665],-0.014042835993071398,0.02326406662662824,0.10015151649713516,0.1997466484705607
238,[-0.00536922  0.018118    0.09993877  0.19900204],-0.005369224663202961,0.018117996553579967,0.0999387726187706,0.19900204241275787
239,[-0.01464473  0.02359761  0.10008736  0.19974101],-0.01464473425100247,0.023597611114382744,0.10008736203114192,0.1997410108645757
240,[-0.00492482  0.01791065  0.10000125  0.19893355],-0.004924821124101679,0.01791064627468586,0.10000124822060268,0.1989335467418035
241,[-0.01529139  0.02385933  0.10004264  0.19979257],-0.015291393734514713,0.023859327659010887,0.10004264364639918,0.19979257384936014
242,[-0.0045921   0.01760736  0.09999613  0.19887472],-0.0045920971703405184,0.01760736232002576,0.09999612718820572,0.1988747219244639
243,[-0.01582572  0.02413655  0.10006213  0.19977211],-0.01582572019348542,0.02413654513657093,0.100062129398187,0.19977210958798727
244,[-0.00435019  0.01746614  0.09997706  0.19883741],-0.004350186053973933,0.017466138117015362,0.09997705618540446,0.19883741438388824
245,[-0.01616105  0.02422659  0.10003541  0.19979951],-0.016161047232647736,0.024226594095428784,0.1000354066491127,0.19979951282342276
246,[-0.0043533   0.01741977  0.10001408  0.19879911],-0.004353295740050574,0.01741976508249839,0.1000140830874443,0.19879911343256632
247,[-0.01612171  0.02415374  0.09996331  0.19974668],-0.016121710029741127,0.024153742318352062,0.09996331483125687,0.1997466782728831
248,[-0.00458951  0.01759795  0.10002463  0.19879826],-0.004589508365218838,0.017597954720258713,0.10002462565898895,0.19879826406637827
249,[-0.0156635   0.02385713  0.09995155  0.19971111],-0.015663496529062588,0.02385712539156278,0.0999515528480212,0.19971110920111337
250,[-0.00508918  0.01792014  0.10002307  0.19879942],-0.005089178836594026,0.017920140797893207,0.10002307345469792,0.19879941642284393
251,[-0.01478443  0.023414    0.09998198  0.19961367],-0.01478443139543136,0.023413997143507004,0.09998198101917903,0.1996136705080668
252,[-0.00574554  0.01842137  0.10004571  0.19884025],-0.005745538665602605,0.018421368673443794,0.10004570831855138,0.19884024560451508
253,[-0.01367822  0.02286649  0.10001882  0.19953071],-0.013678224757313728,0.02286648874481519,0.10001881668965022,0.19953071077664694
254,[-0.00648321  0.01894858  0.1000902   0.19887512],-0.006483208543310563,0.018948575481772423,0.10009019573529561,0.19887511928876242
255,[-0.0125631   0.02234101  0.10006366  0.19942527],-0.012563099774221579,0.022341011712948482,0.10006365676720937,0.19942527016003928
256,[-0.00717438  0.0194476   0.10012031  0.19892672],-0.007174382296701272,0.019447604194283485,0.10012030601501465,0.19892671704292297
257,[-0.01162081  0.02189564  0.10010699  0.19934372],-0.011620809013644854,0.0218956358730793,0.10010699431101482,0.19934371610482535
258,[-0.00776686  0.01983636  0.10013653  0.19896275],-0.007766858674585819,0.019836358726024628,0.10013652592897415,0.19896275301774344
259,[-0.01091704  0.02155661  0.10012388  0.19926565],-0.010917036794126034,0.021556612104177475,0.10012387732664745,0.19926564892133078
260,[-0.0082215   0.02012514  0.10013801  0.19899676],-0.008221501794954142,0.020125141367316246,0.10013801356156667,0.1989967624346415
261,[-0.01044071  0.02131887  0.1001174   0.19921053],-0.010440714657306671,0.021318865939974785,0.10011739780505498,0.19921053449312845
262,[-0.00855167  0.02031155  0.10012472  0.19900912],-0.008551666823526224,0.020311550547679264,0.10012472420930862,0.1990091154972712
263,[-0.01048316  0.01946845  0.10007056  0.19909579],-0.010483159528424343,0.01946844905614853,0.10007055848836899,0.1990957905848821
264,[-0.01116166  0.01926274  0.10161186  0.20140457],-0.01116165549804767,0.01926274411380291,0.1016118551294009,0.20140457153320312
265,[-0.01012362  0.02560121  0.09954028  0.20157721],-0.01012361515313387,0.025601207589109738,0.09954027583201726,0.2015772114197413
266,[-0.01139153  0.01444695  0.10029887  0.19741891],-0.011391530279070139,0.01444695300112168,0.10029887408018112,0.19741890827814737
267,[-0.01061645  0.02837129  0.1028053   0.2034359 ],-0.010616448785488805,0.028371288751562435,0.10280529657999675,0.20343589782714844
268,[0.02022563 0.00645788 0.09506545 0.19869447],0.02022562548518181,0.006457879984130462,0.09506544719139735,0.1986944725116094
269,[-0.0025613  -0.0548581   0.10281517  0.1985586 ],-0.0025612967244038978,-0.0548580971856912,0.10281516859928767,0.19855859875679016
270,[ 0.01417419 -0.011541    0.10185385  0.19311841],0.014174190970758596,-0.011541003671785196,0.10185384502013524,0.1931184083223343
271,[-0.00289692  0.0499457   0.095965    0.20534662],-0.0028969222912564874,0.049945702155431114,0.09596499552329381,0.2053466190894445
272,[-0.01140471  0.00656881  0.10054757  0.19808574],-0.011404707950229446,0.006568814511410892,0.10054756949345271,0.19808573524157205
273,[-0.01218019 -0.03639665  0.10445449  0.18905194],-0.012180192085603872,-0.0363966499765714,0.10445449252923329,0.18905194103717804
274,[ 0.02662574 -0.00275419  0.09527091  0.19727358],0.0266257394105196,-0.0027541907814641795,0.09527091185251872,0.19727357725302377
275,[-0.00695378  0.04005934  0.10005335  0.20518402],-0.006953779608011246,0.04005934422214826,0.10005334516366322,0.20518402258555093
276,[-0.00936458  0.01107152  0.10252336  0.19567442],-0.00936457677744329,0.011071521323174238,0.10252336164315541,0.19567441940307617
277,[-0.01854223 -0.05380799  0.09875969  0.20465531],-0.018542230944149196,-0.05380798503756523,0.09875968843698502,0.20465531448523203
278,[ 0.03276601 -0.01542041  0.09862566  0.1982187 ],0.03276601123313109,-0.015420410161217054,0.09862566242615382,0.1982187032699585
279,[-0.00873381  0.05147719  0.1012022   0.19608761],-0.008733806821207205,0.05147719010710716,0.10120220233996709,0.19608761370182037
280,[-0.0078615   0.02210764  0.0957583   0.19681012],-0.007861500062669316,0.02210763731272891,0.09575830399990082,0.196810116370519
281,[ 0.02365649 -0.08145199  0.10088481  0.2179133 ],0.023656485602259636,-0.08145198598504066,0.10088481257359187,0.21791329979896545
282,[-0.00850916 -0.1063146   0.10662242  0.22421046],-0.008509163744747639,-0.1063145970304807,0.10662241528431575,0.2242104560136795
283,[ 0.02238846 -0.02042944  0.0981702   0.19763523],0.02238846104592085,-0.02042943922181924,0.0981701985001564,0.19763522843519846
284,[-0.0021717   0.06796258  0.09562026  0.1826809 ],-0.0021717040023456016,0.06796258439620335,0.09562026212612788,0.1826809048652649
285,[-0.00341423  0.06149051  0.09725134  0.1885671 ],-0.003414228248099486,0.061490513384342194,0.09725134074687958,0.18856710195541382
286,[ 0.01502073 -0.00740902  0.09859335  0.19960805],0.015020734320084253,-0.007409024052321911,0.0985933467745781,0.19960805277029672
287,[ 0.00153554 -0.04615496  0.10344811  0.19895118],0.0015355369541794062,-0.046154956022898354,0.10344811032215755,0.19895117978254953
288,[-0.00630898 -0.02350494  0.10129494  0.19469856],-0.006308982614427805,-0.023504939240713913,0.101294939716657,0.19469855725765228
289,[-0.02255381 -0.01196933  0.0969185   0.20232869],-0.022553809608022373,-0.011969332583248615,0.0969185009598732,0.20232868691285452
290,[-0.00832035 -0.01680018  0.09878367  0.2022908 ],-0.008320346319427093,-0.01680017759402593,0.09878366688887279,0.20229080319404602
291,[-0.00885293 -0.02952403  0.103057    0.19669165],-0.008852928876876831,-0.02952403388917446,0.10305699706077576,0.19669165213902792
292,[-0.00669383 -0.02011524  0.09965282  0.19517343],-0.006693834438920021,-0.020115238303939503,0.09965281933546066,0.19517343242963156
293,[-0.01803266 -0.01611681  0.09879959  0.20180446],-0.01803265729298194,-0.01611680816859007,0.09879958629608154,0.20180445909500122
294,[-0.00829339 -0.01793805  0.10032819  0.20261213],-0.00829339229191343,-0.01793805416673422,0.10032819211483002,0.20261213183403015
295,[-0.00988278 -0.025566    0.10138004  0.19660564],-0.00988277948151032,-0.02556600297490756,0.10138004024823506,0.1966056376695633
296,[-0.00836412 -0.0192255   0.09948836  0.19559528],-0.008364123447487751,-0.019225495556990307,0.09948835770289104,0.19559527933597565
297,[-0.01493554 -0.01761161  0.09980695  0.20129875],-0.014935535999635855,-0.017611614738901455,0.09980695446332295,0.20129874845345816
298,[-0.00866869 -0.01935219  0.10028025  0.20227915],-0.008668694800386826,-0.019352191748718422,0.10028024514516194,0.20227915048599243
299,[-0.01006692 -0.0229881   0.1007731   0.19694787],-0.010066918097436428,-0.022988104571898777,0.10077309608459473,0.1969478726387024
300,[-0.00979621 -0.01912878  0.09979975  0.19651714],-0.009796210254232088,-0.01912878081202507,0.09979974726835887,0.19651714464028677
301,[-0.01247687 -0.0186693   0.0998341   0.20091478],-0.012476865202188492,-0.01866929978132248,0.09983409941196442,0.2009147802988688
302,[-0.00938401 -0.02006147  0.10040335  0.20138281],-0.00938400827969114,-0.020061468084653217,0.10040334612131119,0.20138280590375265
303,[-0.01013959 -0.02114796  0.10056918  0.19744469],-0.010139590750137964,-0.021147962659597397,0.10056918114423752,0.19744468728701273
304,[-0.01059971 -0.01946236  0.09977919  0.19763613],-0.01059971284121275,-0.019462359448273975,0.09977919360001881,0.19763613243897757
305,[-0.01093757 -0.01934683  0.10000523  0.2005103 ],-0.010937573698659738,-0.019346829503774643,0.10000522683064143,0.2005102982123693
306,[-0.01009501 -0.02024934  0.10055318  0.20041343],-0.010095008028050264,-0.02024933819969495,0.10055317729711533,0.2004134257634481
307,[-0.01014409 -0.0202032   0.10018881  0.19802012],-0.010144088106850782,-0.0202031967540582,0.10018880665302277,0.19802012046178183
308,[-0.01085109 -0.0197687   0.09992752  0.19847634],-0.010851090463499228,-0.019768701245387394,0.09992752224206924,0.19847633937994638
309,[-0.01029789 -0.01972557  0.10024932  0.20015731],-0.010297893856962522,-0.019725569213430088,0.10024931778510411,0.2001573145389557
310,[-0.01042811 -0.02019489  0.10039187  0.19973468],-0.010428111379345259,-0.020194894323746364,0.10039186974366505,0.19973468283812204
311,[-0.01026336 -0.01989074  0.10004983  0.19849763],-0.010263356380164623,-0.019890738651156425,0.10004983097314835,0.19849762817223868
312,[-0.01071476 -0.01992656  0.10014013  0.1989775 ],-0.010714757566650709,-0.019926555454730988,0.10014012952645619,0.1989775002002716
313,[-0.01021793 -0.01994739  0.10027421  0.1998744 ],-0.010217930190265179,-0.019947387278079987,0.1002742126584053,0.19987439612547556
314,[-0.01046523 -0.02004223  0.10024323  0.19937734],-0.010465226136147976,-0.02004223441084226,0.1002432256937027,0.19937733809153238
315,[-0.01042749 -0.01988965  0.10011908  0.19884941],-0.010427485841015974,-0.019889645278453827,0.10011907915274303,0.1988494098186493
316,[-0.01046433 -0.0199995   0.10019828  0.19924635],-0.010464330824712912,-0.019999496017893154,0.10019827634096146,0.19924635191758475
317,[-0.01034509 -0.02002873  0.10025419  0.19962981],-0.010345093595484892,-0.02002872588733832,0.1002541904648145,0.19962981343269348
318,[-0.0104234  -0.01993798  0.10020026  0.19926133],-0.010423402301967144,-0.01993798278272152,0.10020025819540024,0.19926132758458456
319,[-0.01048731 -0.0199733   0.10016991  0.19909123],-0.010487310277918974,-0.01997329977651437,0.10016991198062897,0.19909122586250305
320,[-0.01034091 -0.0200287   0.10021312  0.19935562],-0.010340910404920578,-0.020028702914714813,0.10021311541398366,0.1993556171655655
321,[-0.01043146 -0.02002125  0.10024786  0.19945892],-0.010431459484001001,-0.02002125047147274,0.10024785747130711,0.1994589219490687
322,[-0.01041121 -0.01993938  0.10018291  0.19927115],-0.010411210047701994,-0.019939376662174862,0.1001829132437706,0.19927115241686502
323,[-0.01044583 -0.02002333  0.10020172  0.19923194],-0.010445828549563885,-0.02002333104610443,0.10020172347625096,0.19923193752765656
324,[-0.01035582 -0.02004195  0.10023318  0.19937895],-0.010355820258458456,-0.02004195439318816,0.10023317734400432,0.19937894741694132
325,[-0.01042701 -0.0199989   0.10022057  0.19938102],-0.010427008072535196,-0.019998895625273388,0.10022057096163432,0.19938101867834726
326,[-0.01042659 -0.01998719  0.10019841  0.1993072 ],-0.010426589287817478,-0.019987191384037335,0.10019840548435847,0.19930719832579294
327,[-0.01039071 -0.02004048  0.10022347  0.19930981],-0.010390705739458403,-0.020040481661756832,0.10022347172101338,0.1993098109960556
328,[-0.0103966  -0.02004173  0.10023156  0.1993716 ],-0.01039659914871057,-0.020041732117533684,0.10023156305154164,0.19937159617741904
329,[-0.01040947 -0.02000089  0.10021191  0.19936467],-0.010409470337132612,-0.020000888034701347,0.10021191090345383,0.1993646671374639
330,[-0.01041856 -0.02002611  0.10022071  0.19933775],-0.010418559735020002,-0.020026108870903652,0.1002207100391388,0.19933775067329407
331,[-0.0103788  -0.02004816  0.10022917  0.19934779],-0.010378803747395674,-0.020048162589470547,0.1002291664481163,0.19934779405593872
332,[-0.01040721 -0.02003669  0.10022693  0.19936661],-0.010407209706803163,-0.020036690557996433,0.1002269337574641,0.1993666092554728
333,[-0.0104044  -0.02002253  0.10022205  0.19937131],-0.01040440301100413,-0.020022526383399963,0.10022204866011937,0.1993713080883026
334,[-0.01039045 -0.02003967  0.10022878  0.19936689],-0.010390449315309525,-0.020039665202299755,0.10022877653439839,0.1993668923775355
335,[-0.01039786 -0.0200731   0.10023234  0.19937952],-0.010397859228154024,-0.020073100303610165,0.10023233542839687,0.19937952359517416
336,[-0.01037092 -0.02004844  0.10022953  0.19937706],-0.010370916066070398,-0.020048440123597782,0.10022953401009242,0.19937706490357718
337,[-0.01041122 -0.02005442  0.10023235  0.1993841 ],-0.010411221844454607,-0.020054420456290245,0.10023235032955806,0.19938409825166067
338,[-0.01037163 -0.02005707  0.10022943  0.19938966],-0.010371631942689419,-0.0200570710003376,0.1002294272184372,0.1993896613518397
339,[-0.01039142 -0.02007221  0.10023891  0.19938255],-0.010391416649023691,-0.02007220561305682,0.10023890932401021,0.19938254853089651
340,[-0.01038092 -0.02005867  0.10023395  0.19938918],-0.0103809197122852,-0.020058668528993923,0.10023394723733266,0.1993891845146815
341,[-0.0103901  -0.02006456  0.10023497  0.19939481],-0.010390104725956917,-0.020064563180009525,0.10023496548334758,0.1993948072195053
342,[-0.01037944 -0.02007164  0.10023957  0.19939701],-0.010379443876445293,-0.02007163626452287,0.10023956745862961,0.199397012591362
343,[-0.01037993 -0.02007241  0.10023994  0.19939215],-0.010379934993882975,-0.020072406778732937,0.10023993502060573,0.19939214984575906
344,[-0.01038524 -0.02007203  0.10023942  0.19939958],-0.01038524229079485,-0.02007202555735906,0.10023942093054454,0.19939957559108734
345,[-0.01037727 -0.02007333  0.10024117  0.19940351],-0.010377268927792708,-0.020073331892490387,0.10024117181698482,0.19940350949764252
346,[-0.01038104 -0.02008092  0.10024436  0.19940303],-0.010381036127607027,-0.020080917204419773,0.10024435818195343,0.19940302769343057
347,[-0.01037468 -0.02007798  0.1002429   0.19940221],-0.010374684818089008,-0.020077978571256,0.10024289786815643,0.1994022081295649
348,[-0.01038149 -0.02008032  0.10024532  0.19940777],-0.010381489681700865,-0.02008031929532687,0.10024531930685043,0.19940776626269022
349,[-0.01037418 -0.02008408  0.10024593  0.19941208],-0.010374176315963268,-0.02008408059676488,0.10024592777093251,0.19941207766532898
350,[-0.01037472 -0.02008608  0.10024781  0.19940849],-0.010374716793497404,-0.020086083561182022,0.1002478078007698,0.19940848648548126
351,[-0.0103764  -0.02008594  0.10024855  0.19941059],-0.010376395036776861,-0.02008594386279583,0.1002485454082489,0.1994105875492096
352,[-0.01037271 -0.02008835  0.10024906  0.19941672],-0.010372710724671682,-0.020088348537683487,0.10024905949831009,0.199416716893514
353,[-0.01037307 -0.02009259  0.10025194  0.1994168 ],-0.010373071456948916,-0.020092592885096867,0.1002519428730011,0.19941680133342743
354,[-0.01037034 -0.0200919   0.10025177  0.19941551],-0.010370343613127867,-0.020091904948155086,0.1002517690261205,0.1994155098994573
355,[-0.0103732  -0.02009459  0.10025265  0.19941935],-0.010373203083872795,-0.020094592745105427,0.10025264571110408,0.19941935439904532
356,[-0.01036798 -0.02009636  0.10025456  0.19942342],-0.010367977432906628,-0.02009636163711548,0.10025455554326375,0.19942342241605124
357,[-0.01037004 -0.02009797  0.10025641  0.19942144],-0.010370040001968542,-0.020097972825169563,0.10025641322135925,0.19942143559455872
358,[-0.01036826 -0.02010033  0.10025488  0.19942299],-0.010368256519238154,-0.020100334659218788,0.10025487840175629,0.19942298531532288
359,[-0.01036736 -0.02010125  0.10025841  0.19942687],-0.010367362139125666,-0.020101248597105343,0.1002584050099055,0.19942686955134073
360,[-0.01036686 -0.02010274  0.10025968  0.19942844],-0.010366864502429962,-0.020102736229697864,0.1002596765756607,0.19942844410737356
361,[-0.01036553 -0.02010438  0.10025838  0.19942703],-0.010365532711148262,-0.020104384049773216,0.10025838017463684,0.19942702849706015
362,[-0.01036558 -0.02010643  0.1002615   0.19942994],-0.010365579277276993,-0.020106427371501923,0.10026149700085323,0.19942993919054666
